试样编号,照片帧号,估计时间_s,Fx1力_N,Fx2力_N,Fx平均力_N,Fy1力_N,Fy2力_N,Fy平均力_N,加载类型,事件标签,同步状态
XY_X-06-1.0-01,19,0.49047727272727276,489.0,491.0,490.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,20,0.5108181818181818,509.36363636363643,511.0000000000001,510.18181818181824,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,21,0.531159090909091,524.0,525.0,524.5,4.0,4.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,22,0.5515,546.0,547.0,546.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,23,0.5718409090909091,567.0,569.0,568.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,24,0.5921818181818183,589.0,592.0,590.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,25,0.6125227272727273,612.0,614.0,613.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,26,0.6328636363636363,633.0,635.0,634.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,27,0.6532045454545454,647.2499999999994,648.045454545454,647.6477272727268,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,28,0.6735454545454546,666.0,668.0,667.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,29,0.6938863636363636,687.0,689.0,688.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,30,0.7142272727272727,708.0,710.0,709.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,31,0.7345681818181818,729.0,731.0,730.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,32,0.754909090909091,750.0,751.0,750.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,33,0.77525,772.0,772.0,772.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,34,0.795590909090909,781.0,783.0,782.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,35,0.8159318181818181,800.0,803.0,801.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,36,0.8362727272727272,820.0,822.0,821.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,37,0.8566136363636363,840.0,842.0,841.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,38,0.8769545454545455,860.0,861.0,860.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,39,0.8972954545454546,880.0,880.0,880.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,40,0.9176363636363637,895.6363636363639,895.7272727272729,895.6818181818184,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,41,0.9379772727272727,906.0,908.0,907.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,42,0.9583181818181818,925.0,928.0,926.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,43,0.9786590909090909,945.0,946.0,945.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,44,0.999,964.0,964.0,964.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,45,1.0193409090909091,983.0,982.0,982.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,46,1.0396818181818184,1001.0,1000.0,1000.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,47,1.0600227272727274,1007.2500000000008,1009.2045454545461,1008.2272727272734,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,48,1.0803636363636364,1026.0,1027.0,1026.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,49,1.1007045454545454,1044.0,1045.0,1044.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,50,1.1210454545454547,1062.0,1062.0,1062.0,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,51,1.1413863636363637,1079.0,1078.0,1078.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,52,1.1617272727272727,1095.0,1095.0,1095.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,53,1.182068181818182,1111.0,1112.0,1111.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,54,1.202409090909091,1119.0,1121.0,1120.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,55,1.2227500000000002,1136.0,1136.0,1136.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,56,1.2430909090909092,1152.0,1152.0,1152.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,57,1.2634318181818183,1169.0,1168.0,1168.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,58,1.2837727272727273,1182.0,1183.0,1182.5,4.0,3.0,3.5,拉伸,力峰值,估计同步待核验
XY_X-06-1.0-01,59,1.3041136363636365,907.0,884.0,895.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,60,1.3244545454545456,521.4545454545233,477.72727272725103,499.5909090908872,4.0,3.4545454545455354,3.7272727272727675,拉伸,,估计同步待核验
XY_X-06-1.0-01,61,1.3447954545454546,154.0,114.0,134.0,4.0,4.0,4.0,拉伸,峰后下降,估计同步待核验
XY_X-06-1.0-01,62,1.3651363636363638,10.0,8.0,9.0,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,63,1.3854772727272728,10.0,8.0,9.0,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,64,1.405818181818182,9.0,8.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,65,1.426159090909091,8.0,9.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,66,1.4465000000000001,8.0,9.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,67,1.4668409090909091,9.0,8.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,68,1.4871818181818182,10.0,8.0,9.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,69,1.5075227272727274,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,70,1.5278636363636364,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,71,1.5482045454545454,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,72,1.5685454545454545,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,73,1.5888863636363637,7.340909090908818,8.0,7.670454545454409,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,74,1.6092272727272727,10.0,8.0,9.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,75,1.629568181818182,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,76,1.6499090909090912,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,77,1.6702500000000002,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,78,1.6905909090909093,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,79,1.7109318181818183,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,80,1.7312727272727275,9.45454545454509,8.0,8.727272727272545,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,81,1.7516136363636365,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,82,1.7719545454545456,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,83,1.7922954545454546,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,84,1.8126363636363638,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,85,1.8329772727272728,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,86,1.8533181818181819,8.0,7.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,87,1.8736590909090909,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,88,1.8940000000000001,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,89,1.9143409090909091,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,90,1.9346818181818182,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,91,1.9550227272727276,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,92,1.9753636363636367,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,93,1.9957045454545457,8.704545454545647,8.0,8.352272727272823,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,94,2.0160454545454547,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,95,2.036386363636364,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,96,2.0567272727272727,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,97,2.077068181818182,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,98,2.097409090909091,9.0,8.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,99,2.11775,10.0,7.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,100,2.1380909090909093,7.272727272728121,7.909090909090627,7.590909090909374,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,101,2.158431818181818,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,102,2.1787727272727273,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,103,2.1991136363636365,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,104,2.2194545454545453,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,105,2.2397954545454546,10.0,7.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,106,2.260136363636364,10.0,8.0,9.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,107,2.2804772727272726,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,108,2.300818181818182,8.0,7.0,7.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,109,2.321159090909091,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,110,2.3415000000000004,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,111,2.361840909090909,10.0,7.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,112,2.3821818181818184,10.0,7.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,113,2.4025227272727276,8.522727272727565,7.522727272727566,8.022727272727565,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,114,2.4228636363636364,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,115,2.4432045454545457,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,116,2.4635454545454545,10.0,8.0,9.0,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,117,2.4838863636363637,10.0,7.0,8.5,5.0,3.0,4.0,拉伸,,估计同步待核验
XY_X-06-1.0-01,118,2.504227272727273,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,119,2.5245681818181818,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,120,2.544909090909091,9.0,7.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,121,2.5652500000000003,10.0,7.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,122,2.585590909090909,10.0,8.0,9.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,123,2.6059318181818183,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,124,2.6262727272727275,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,125,2.646613636363637,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,126,2.6669545454545456,8.045454545454243,7.954545454545757,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,127,2.687295454545455,10.0,7.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,128,2.707636363636364,10.0,8.0,9.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,129,2.727977272727273,9.0,8.0,8.5,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,130,2.748318181818182,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,131,2.768659090909091,8.0,8.0,8.0,4.0,3.0,3.5,拉伸,,估计同步待核验
XY_X-06-1.0-01,132,2.789,7.0,8.0,7.5,4.0,3.0,3.5,拉伸,文件末帧、图像破坏候选,估计同步待核验
