试验编号,照片帧号,照片文件,估计时间_s,Fx1力_N,Fx2力_N,Fy1力_N,Fy2力_N,事件标签,同步状态
XY_X-05-0.1-01,150,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000150.jpg,13.556573170731708,-7.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,151,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000151.jpg,13.642103658536586,-10.0,-7.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,152,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000152.jpg,13.727634146341464,-7.73170731707291,-8.634146341463545,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,153,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000153.jpg,13.813164634146341,-8.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,154,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000154.jpg,13.898695121951219,-7.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,155,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000155.jpg,13.984225609756097,-9.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,156,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000156.jpg,14.069756097560974,-7.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,157,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000157.jpg,14.155286585365852,-8.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,158,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000158.jpg,14.240817073170732,-8.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,159,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000159.jpg,14.32634756097561,-9.0,-8.0,-5.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,160,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000160.jpg,14.411878048780487,-7.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,161,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000161.jpg,14.497408536585365,-7.817073170729996,-7.591463414635002,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,162,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000162.jpg,14.582939024390244,-8.0,-7.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,163,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000163.jpg,14.668469512195122,-9.0,-8.0,-4.0,-3.0,,估计同步待核验
XY_X-05-0.1-01,164,XY/袁-20250529/X-05-0.1-01/Test1/33061_1_19/Img000164.jpg,14.754,-7.0,-8.0,-4.0,-3.0,文件末帧,估计同步待核验
