试验编号,方向,速度_mm_s,照片帧号,照片文件,估计时间_s,Fx1力_N,Fx2力_N,Fy1力_N,Fy2力_N,事件标签,同步状态
XY_Xy-04-1-01,XY,2.0,253,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000253.jpg,4.3549511278195485,-15.0,-20.0,-14.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,254,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000254.jpg,4.3719548872180445,-17.0,-20.0,-14.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,255,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000255.jpg,4.388958646616541,-17.0,-20.0,-14.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,256,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000256.jpg,4.405962406015037,-15.0,-20.0,-14.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,257,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000257.jpg,4.422966165413533,-16.0,-20.0,-14.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,258,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000258.jpg,4.43996992481203,-16.0,-21.0,-14.0,-10.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,259,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000259.jpg,4.456973684210526,-15.0,-21.0,-14.0,-10.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,260,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000260.jpg,4.473977443609022,-17.0,-20.0,-15.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,261,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000261.jpg,4.490981203007518,-17.0,-21.0,-15.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,262,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000262.jpg,4.507984962406015,-16.969924812029742,-21.0,-14.984962406014871,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,263,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000263.jpg,4.524988721804511,-15.0,-21.0,-15.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,264,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000264.jpg,4.541992481203007,-17.0,-20.0,-15.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,265,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000265.jpg,4.558996240601504,-16.0,-21.0,-15.0,-11.0,,估计同步待核验
XY_Xy-04-1-01,XY,2.0,266,XY/袁-20250529/Xy-04-1-01/Test1/33061_1_18/Img000266.jpg,4.576,-15.0,-21.0,-15.0,-11.0,文件末帧,估计同步待核验
